176, -20.76, -26.62, 193.22, 227.31, 0.992, -0.160, -0.288, 15:10:43.813
177, -13.72, -24.85, 166.19, 216.67, 0.992, -0.160, -0.288, 15:10:43.828
178, -13.23, -24.02, 181.14, 224.86, 0.992, -0.160, -0.288, 15:10:43.828
179, -22.08, -30.99, 183.80, 217.98, 0.992, -0.160, -0.288, 15:10:43.829
180, -24.56, -25.04, 160.25, 201.28, 0.992, -0.160, -0.288, 15:10:43.829
181, -12.53, -26.33, 158.30, 195.18, 0.992, -0.160, -0.288, 15:10:43.843
182, -35.64, -25.33, 175.70, 202.29, 0.992, -0.160, -0.288, 15:10:43.843
183, -25.77, -23.33, 162.34, 198.51, 0.992, -0.160, -0.288, 15:10:43.858
184, -10.90, -22.58, 149.31, 192.18, 0.992, -0.160, -0.288, 15:10:43.858
185, -19.11, -23.96, 167.00, 199.63, 0.992, -0.160, -0.288, 15:10:43.859
186, -22.33, -25.91, 176.99, 204.75, 0.992, -0.160, -0.288, 15:10:43.859
187, -17.41, -21.49, 156.35, 192.93, 0.992, -0.160, -0.288, 15:10:43.873
188, -17.41, -20.37, 156.73, 202.96, 0.992, -0.160, -0.288, 15:10:43.873
189, -14.52, -26.84, 176.09, 212.98, 0.992, -0.160, -0.288, 15:10:43.888
190, -14.35, -23.82, 159.33, 197.13, 0.992, -0.160, -0.288, 15:10:43.888
191, -14.88, -24.96, 163.20, 202.34, 0.992, -0.160, -0.288, 15:10:43.889
192, -18.17, -23.62, 178.49, 210.29, 0.992, -0.160, -0.288, 15:10:43.889
193, -14.92, -25.51, 168.99, 203.94, 0.992, -0.160, -0.288, 15:10:43.903
194, -11.61, -24.02, 148.13, 193.93, 0.992, -0.160, -0.288, 15:10:43.903
195, -18.05, -25.34, 173.71, 204.99, 0.992, -0.160, -0.288, 15:10:43.918
196, -14.62, -23.84, 182.24, 209.24, 0.992, -0.160, -0.288, 15:10:43.918
197, -8.65, -27.44, 167.32, 204.98, 0.992, -0.160, -0.288, 15:10:43.919
198, -12.79, -24.34, 168.58, 208.77, 0.992, -0.160, -0.288, 15:10:43.919
199, -11.79, -29.19, 182.29, 209.91, 0.992, -0.160, -0.288, 15:10:43.933
200, -10.51, -26.12, 166.86, 196.85, 0.992, -0.160, -0.288, 15:10:43.933
0, -7.41, -27.11, 162.84, 199.88, 0.992, -0.160, -0.288, 15:10:43.934
1, -21.93, -28.45, 186.32, 207.59, 0.992, -0.160, -0.288, 15:10:43.948
2, -19.85, -32.65, 174.18, 194.99, 0.992, -0.160, -0.288, 15:10:43.948
3, -7.49, -27.80, 159.02, 196.62, 0.992, -0.160, -0.288, 15:10:43.963
4, -10.75, -27.17, 166.81, 198.66, 0.992, -0.160, -0.288, 15:10:43.963
